Business_Id,Name,Text,food_rating,f_prob_pos,f_prob_neu,f_prob_neg,price_rating,p_prob_pos,p_prob_neu,p_prob_neg,service_rating,s_prob_pos,s_prob_neu,s_prob_neg
r_BrIgzYcwo1NAuG9dLbpg,Pai Northern Thai Kitchen,always amazing pad thai dreamy crave pad thai literally least week,1,99.997,0.0013,0.0017,2,0.6257,91.6891,7.6852,1,93.8041,0.7743,5.4215
WbS58nfQQZaxWk1BUPBuJQ,The Poke Box,great fresh food tuna amazing check offer free avocado topping nice touch,1,99.9963,0.0035,0.0002,2,10.8698,82.5871,6.543,1,55.9088,43.9144,0.1768
1LysYiRg6lvwb76WHMfIyw,North Stars Bar & Grill,nice quaint place monday wednesday special great lb wings steam whistles wings really good device decent,1,96.8504,1.1885,1.9611,2,0.4073,98.7489,0.8438,1,83.5766,5.0915,11.3318
2Wff1lKhXu56Rdsf0omDGA,Rivoli Cafe & Club,used love rivioli best sweet potato fries grilled cheese mushroom burger menu changed food quality used sad,1,58.3362,4.3003,37.3636,2,0.5225,98.6632,0.8143,1,53.0468,21.0438,25.9094
N93EYZy9R0sdlEvubu94ig,Banh Mi Boys,awesome sandwiches tacos steamed bao pickled veggies quick fast paced restaurant busy time cleanliness issue sometimes,1,99.8239,0.1615,0.0146,2,18.7663,79.2229,2.0108,2,23.1581,76.5015,0.3403
N93EYZy9R0sdlEvubu94ig,Banh Mi Boys,prices amazing amount food got let cheap prices scare though quality food amazing well lived canada definitely go back,2,36.1213,61.7669,2.1117,2,18.7663,79.2229,2.0108,1,52.1945,40.6012,7.2043
g6AFW-zY0wDvBl9U82g4zg,Baretto Caffe,weirdly located back medical building definitely worth believe place could stars many reviews quality home made italian food drink,1,63.9234,8.8741,27.2026,2,6.6335,81.9249,11.4416,1,96.0416,2.6422,1.3162
C16ogi6ASv-sQW3SGScmNQ,Tutti Matti Restaurant,thought food portion price joke still felt hungry done left wonder place empty friends considered peak business hours normal restaurant taste food good nothing rave,2,30.9817,63.3145,5.7037,2,38.7246,41.775,19.5003,1,57.03,17.1134,25.8566
FML0YqZ7dLBBC3Suap4_4Q,416 Snack Bar,loved ordered pork bun korean fried chicken empanada everything amazing empanada definitely favourite came great hot sauce good wine selection service decor really cool definitely back try dishes,1,99.6438,0.3354,0.0208,2,6.1156,80.8069,13.0775,1,97.2884,1.7365,0.975
d4P7boUqiA2pR59jOlzYLA,Assembly Chef's Hall,really impressive creative concept met colleague lunch yesterday many options top chefs toronto pre agree eating company service quick easy find seating truffle gnocchi boemo definitely worth going back,1,86.6774,8.9523,4.3703,2,1.3424,75.498,23.1596,1,78.4851,11.5144,10.0005
iGEvDk6hsizigmXhDKs2Vg,Seven Lives Tacos Y Mariscos,jam packed sunday afternoon prepared grab place mind eat tacos peace tacos made two grilled soft tortillas nice texture baja fish delicious batter light fish overpowered ingredients house hot sauces side provides nice level spice tacos although delicious two tacos comes approximately filling,1,99.8938,0.0894,0.0168,2,3.2482,55.2492,41.5026,2,9.282,90.6581,0.0599
W5d8iNog90R-qw43m5dGwg,Café Polonez,best chicken schnitzel life around worth atmosphere eastern european hospitality truly resembles typical polish cafe wide selection comfort food feels home made staff nice courteous washrooms clean cleanliness washrooms indicator way venue treats customers ordered schnitzels polish beers total bill worked tips,1,97.2089,2.5107,0.2803,2,36.4362,63.2026,0.3613,1,94.9887,4.956,0.0553
RwRNR4z3kY-4OsFqigY5sw,Uncle Tetsu's Japanese Cheesecake,waited minutes line friends bought madelines cheesecake cheesecake quite bland redeemed fluffy texture madeline good combination sweet creamy different similar pastries found decent chinese bakeries overall would say cakes overrated worth wait terrible though relatively reasonably priced really curious time kill eh,1,99.991,0.0068,0.0022,2,1.2615,79.6634,19.0751,1,52.5222,40.9599,6.5179
N93EYZy9R0sdlEvubu94ig,Banh Mi Boys,hearing many good things place stopped first time grilled pork banh mi shared order sweet potato fries familiar original vietnamese sandwiches know bun stuffed usual mayo spread radishes carrots cucumbers grilled pork banh mi sweet potato fries good nothing world think would try steamed baos kimchi fries next time area,1,99.8936,0.0353,0.0711,2,0.0937,64.309,35.5973,2,4.7462,94.9648,0.289
N93EYZy9R0sdlEvubu94ig,Banh Mi Boys,friend gave small bit grilled pork sandwich one bite dreamt banh mi boys night tried pork belly bao kimichi fries grilled chicken banh mi favourite still grilled pork extra thai chili toasted bun warm crusty pork soft juicy lemongrass aromatic pickled veggie course extra chili spicy hmmm thinking know going dream tonight porky banh mi boys,1,99.7007,0.0001,0.2992,2,26.2155,72.3988,1.3857,1,45.751,44.8714,9.3777
7W8NfY5eKYxrLtfbpkWouA,Gyutaro,couple times let start good customer service man works sure manager always positive attitude food good price good menu fair amount things choose one portion costed tax included everything menu tax included great also offered stamp card nice overall place self nice place good food prices also spotted looking around also game boards assuming customers play anyways coming back place,2,45.5932,50.4886,3.9182,3,21.8909,26.9471,51.162,2,30.9216,68.8197,0.2587
wQ9_9QDNw3OPUo55sJUr9A,Loving Hut,excited hear downtown location loving hut opened enjoying food eglinton location many months without disappointment find inoffensive decor well tvs showing supreme master tv station plus little table info pamphlets vegetarianism think detracts much little restaurant detriment however easy push background cannot fault quality taste location food really good nice see keeping lunch specials however much variety menu everything expensive expand menu could forgive downtown pricing bump solid stars still nothing wrong another great tasting vegan option right downtown hope thrive,1,59.1253,15.7699,25.1048,2,2.5102,77.0806,20.4091,2,26.0711,61.4001,12.5288
Fpr_Qdt59eafLq7USBCNUQ,Chez's,chez restaurant created mike bradshaw inspired experience chef europe decade worked two michelin starred restaurants decided bring french bistro european influence toronto pleasure trying two appetizers scallops cauliflower salad favourite two definitely scallops tarragon jus added sweet tangy flavour scallops cauliflower salad okay stand would order rum eggnog delightful drink anyone feeling festive winter found oz rum portion lot stronger taste expected however perfect anyone fan rum eggnog ingredients always made fresh kept longer two days mike tries keep waste minimum buying required ingredients day runs menu item would available order top chez restaurant gives back local communities donating non profit organizations including covenant house mike provides full meals need donate leftover ingredients chez restaurant higher end pricing menu permanent changes seasonally christmas menu released first week december either choose la carte menu prix fixe menu upcoming holidays,1,96.6848,2.5448,0.7704,3,0.3257,17.2728,82.4016,2,5.4815,71.0971,23.4215
hPXR-Bi8U-uz6TUViqmGpg,Fat Ninja Bite,went friends shared different burgers delicious cheese katsu favourite,2,,,,2,1.7573,97.4942,0.7485,3,12.0323,40.8751,47.0927
cPXasVLtq_1gmuSg65TUfQ,Dragon Pearl Buffet,good pricing good service good variety buffet good experience overall complaints,1,46.3637,43.1182,10.5181,1,58.6773,1.8803,39.4425,1,79.8244,12.0147,8.1609
Sc08tWE2M0HktBuUC_Ve0A,Molson Pub,everything good sippin beer roach started running around edge bar arm needless say killed vibe never,1,73.1789,21.7821,5.039,2,3.758,95.4012,0.8408,3,10.2255,7.651,82.1234
jTZYireK6pnPb6Rni0jygw,Wow Sushi,place really good small space tables sushi cut way usually japan small thin slices everything ate great including seaweed salad,1,99.9909,0.0087,0.0004,2,7.9755,76.3658,15.6587,1,87.5293,12.3181,0.1525
SjgeuBlgKER9yegpoxT99w,Nomé Izakaya,many times especially like place tuesdays wednesdays dollar oyster special offer great place drink catch friends noisy compared izakaya places bonus,1,60.029,34.4336,5.5374,2,1.498,96.2988,2.2032,1,87.7247,12.1302,0.1451
RrqcZLX05djKo1GVLMXMDQ,Korean Village Restaurant,awesome experience today grandson food delicious made even special owner son believe name jay visited table wax informative helpful definitely go back,1,95.0977,3.1486,1.7537,3,0.1894,39.4204,60.3902,2,23.7385,74.8689,1.3925
mG71gQ5HWl7ut9OCN6NJKA,360 Restaurant,spectacular view make sure make reservation head time location place prices expensive ok service good food delicious also except one veal plate got ok,1,99.0442,0.7489,0.207,3,15.773,3.4205,80.8066,2,2.9499,89.6133,7.4368
r_BrIgzYcwo1NAuG9dLbpg,Pai Northern Thai Kitchen,went lunch due thai food craving pad thai impressed noodles seem cooked well enough everything kind mush much better elsewhere cool atmosphere friendly staff though,1,87.467,0.4967,12.0363,2,1.0814,98.209,0.7095,2,8.735,86.3445,4.9205
r_BrIgzYcwo1NAuG9dLbpg,Pai Northern Thai Kitchen,really enjoyed place recent visit fried fish surprisingly tasty khao soi delicious sangria added nice touch lunch hear gets pretty slammed dinner lunch might better,1,93.308,5.409,1.283,2,3.3487,92.3902,4.2611,3,32.0872,20.0176,47.8953
s0mv3GYqkoR_BGAlT-4qLQ,Basha Middle Eastern Grill,go best schwarma place opinion near yonge bloor said used better place father south got replaced condo go figure although place nothing special good bet craving schwarma,3,8.0828,4.4586,87.4586,2,0.2426,82.8506,16.9068,2,9.8617,84.5397,5.5985
9tfw-OEfpF0qC2hSzRks6g,Hair of the Dog,came late one night drinks try food everyone drinks fantastic bartender friendly gave great beer selections found new favourite whatever apricot beer amazing four stars little pricier prefer,1,95.9923,2.1055,1.9022,2,0.4201,79.514,20.0659,1,53.4689,45.9981,0.533
r_BrIgzYcwo1NAuG9dLbpg,Pai Northern Thai Kitchen,cozy little restaurant heart downtown food great always really friendly service waiters waitresses always ready help restaurant gets booked fast either ready wait line make reservation advance,1,98.0844,1.363,0.5526,2,5.4244,94.3535,0.2221,1,61.2418,4.67,34.0882
r_BrIgzYcwo1NAuG9dLbpg,Pai Northern Thai Kitchen,number times food always delicious really matter order always flavourful definitely get khao soi gripe always wait dinner wait minutes necessarily bad thing guess since means people love place,1,95.9579,2.9456,1.0965,2,18.7971,79.6791,1.5238,1,92.9801,1.788,5.2319
r_BrIgzYcwo1NAuG9dLbpg,Pai Northern Thai Kitchen,came pm wednesday night reservation able seat us right away bar overall food tasted notch better thai food past never thailand though interior cozy loud must order meal thai iced tea excellent,1,99.6957,0.2487,0.0556,2,18.9687,60.3504,20.6809,1,62.829,3.7276,33.4435
r_BrIgzYcwo1NAuG9dLbpg,Pai Northern Thai Kitchen,number times food always delicious really matter order always flavourful definitely get khao soi gripe always wait dinner wait minutes necessarily bad thing guess since means people love place,1,95.9579,2.9456,1.0965,2,18.9687,60.3504,20.6809,1,72.9086,25.6721,1.4194
r_BrIgzYcwo1NAuG9dLbpg,Pai Northern Thai Kitchen,cozy little restaurant heart downtown food great always really friendly service waiters waitresses always ready help restaurant gets booked fast either ready wait line make reservation advance,1,98.0844,1.363,0.5526,2,31.8174,64.5468,3.6358,1,62.829,3.7276,33.4435
r_BrIgzYcwo1NAuG9dLbpg,Pai Northern Thai Kitchen,ordered tom yum goong pad thai take first time authentic generous portions food prepared earlier expected restaurant chaotic packed eat wanted nice quiet meal great hanging friends drinks food,1,99.9384,0.0043,0.0573,2,18.7971,79.6791,1.5238,1,60.468,31.6533,7.8787
r_BrIgzYcwo1NAuG9dLbpg,Pai Northern Thai Kitchen,certainly live hype although service decor nice restaurant food alright menu seems little short selection definitely recommend come try thai food wait times long khao san road keep coming back,1,95.5174,3.5567,0.9259,3,33.3669,26.3619,40.2712,1,49.0452,46.6725,4.2822
mES9E5K4HbYoPFXGv0pUuw,Como En Casa,stars como en casa hidden gem yonge street north wellesley place authentic mexican fare recipes owner family fish tacos fabulous went back seconds three milk cake delicious could whole cake highly recommend como en casa ever area stand place food choices area,1,96.901,0.0793,3.0197,3,19.0858,30.2527,50.6616,3,14.131,15.7791,70.09
nHV1iXKBVlCW64bCt4itnA,Keating Channel Pub & Grill,hidden gem staff always friendly food pretty good plus sit channel pretend vacation curry rib meat fall bone tender little less spicy expect overall good choice friend salmon burger good piece fish however felt could come couple toppings make less bland wine list solid choices reasonable price definitely come back,1,99.8872,0.0945,0.0183,3,1.2077,2.8157,95.9766,1,67.0252,29.2827,3.6921
1FL3oE2mqq_EFAYPd1TWUg,Meet Dumplings,oh god place serves delicious food general tso chicken friend selection four kinds dumplings yummi even better super cheap paid less canadian dollars together ice water course free size meal big ate leftovers next day lunch needed nothing else atmosphere ok authentic chinese comfortable care want tasty food objections go,1,99.9059,0.0384,0.0557,1,66.788,32.3057,0.9063,1,52.3255,33.3602,14.3142
N93EYZy9R0sdlEvubu94ig,Banh Mi Boys,place insane delicious great twist authentic vietnamese sandwiches ordered pork belly bahn one buns sweet potato fries full hours pork belly absolutely phenomenal melted mouth bread fresh overly crunchy crumbly like bahn mi enjoyable eat total pain ingredients fresh highly suggest adding mayo sauce sandwich sort thing service friendly mostly efficient went around dinner time wait excessively long able find spot sit well always plus,1,99.992,0.0045,0.0035,3,0.5644,22.9624,76.4733,2,22.7312,58.4383,18.8305
bDut3KRQJ0qLElfaJNQFgg,Famoso Neapolitan,get authentic neapolitan pizza like buffalo pizza made quick order thin gooey fashion confusing part ordering system walk get seated get order counter order additional items waitress started famosa salad featuring chicken crisp sopprasata carrots tomato greens sweet vinaigrette dressing four us took pepperoni mushroom added smoked mozzarella bbq chicken spicy thai bbq topped cold diced tomatoes thai pie topped bean sprouts variety pies offered standard italian style creative fare,1,99.8168,0.1403,0.0429,3,1.027,29.4605,69.5125,2,45.5039,54.3051,0.191
DQf63-KJ25m-kDIMto614g,Saving Grace,great food bad service saving grace favorite brunch spot toronto food point every time usually order specials menu changes daily frittata always delicious pancakes sweet fluffy bad thing say saving grace service weird wait staff friendly sometimes rude one first couple times coming waitress told time read menu asked particular item daily specials menu understand brunch service busy shocked shamelessly rude tip almost always wait put name head ella uncle across street grab coffee wait,1,72.8073,26.7194,0.4732,2,16.6708,81.3074,2.0218,3,0.577,7.3165,92.1066
htIX-nFk6xow7UQuE4OzqQ,Lee Nam Jang,great recommendations reviewers normally would throw lunch one person since recommended many try skimming menu time picture phone steam oxtail waitress noticed picture phone asked wanted yes please steam oxtail went non spicy version since really hot day want sweating bullets sauce sweet oxtail tender terms portions oxtail lets say could barely finish factor side dishes sisters left cold bibimbap eating oxtail waitress asked sister got chance try oxtail get try pieces oxtail probably got like half piece good want share also love chewy rice cakes soaking sweet sauce stars cold bibimbap think complaints nothing worth noting either stars side dishes small portions kimchii sweet sour radish mash potato brocoli glass noodle think last one shreds fish cake either kind tofu really impressed selection side dishes portions comparing korean restaurants,1,92.1488,0.9909,6.8603,2,1.0827,92.3119,6.6054,3,31.4665,20.5405,47.993
Yv4P4qUwd7F-qQ4Y4eD1JQ,Han Ba Tang,lot hype surrounding place supposed spot frequenters k town heard many good things decided give shot company headed wednesday night place surprisingly packed wednesday evening booze flowing korean tapas style food served must say decor point place epitome hipster palace almost felt another city sat ordered various dishes including rice cakes pizza calamari kimchi fries bulgogi tofu pork belly plethora drinks decided eat food sober would able give honest opinion food good great definitely priced kimchi fries bulgogi large size around coincidentally get taste portion size banh mi boys around service dope waitresses always made sure drinks flowing food cleaned soon finished might even consider korean guu prices service prepared pay around drinks food group finest homies also note still hungry dinner decided gorge nachos nearest dirty know least admitted,1,96.7558,2.254,0.9901,3,0.0475,2.367,97.5855,1,43.1815,40.1286,16.6899
GcxE5hK_TaHP4EZFDYz2mg,Copacabana Brazilian Steakhouse,copacabana best ayce steakhouse toronto take grain salt toronto downtown location newer larger better looking eglinton yonge location course thats tell charge midtown location tip going family prefer lowkey go eglinton yonge one downtown vibe much extravagant copa ultimate feast boy night got steak eat half naked girls dancing weekends good selection drinks list selection meats available website know top sirloin amazing come offer cornbread going want scoff offering bread trust take one take bite delicious cornbread understand dare offer tastes amazing common complaints meat salty service really slow agree remember went past two hour limit speaking manager table quickly got steaks requested stayed extra half hour ready leave steaks really salty salty make sure get amazing grilled pineapple cleanse taste buds place definitely must try least come birthday free birthday boy gal minimum party,1,99.8135,0.1425,0.044,2,2.1622,50.3745,47.4633,3,10.3723,21.5312,68.0965
YJ05ntGlszxACOD5zn1YjA,The Burger's Priest,burgers definitely top notch burgers hands super delicious mouth watering thing burger lot oil still good,1,99.5426,0.2331,0.2243,2,3.6127,81.1368,15.2504,1,64.7114,32.6478,2.6408
_Gv5HPQBM3fzI9bOUYFYuw,The House On Parliament,freshest fairest priced food city one dish recommend service always fast efficient gladly empty wallet time stop,1,95.2818,3.9973,0.7208,1,37.3326,28.0903,34.5772,3,33.5994,15.4733,50.9272
NtII1vBcP1CiAs54kY1JQw,Danforth Pizza House,eaten pizza living life dark gooey melty perfectly browned cheese beautiful crust hot oven dying make pizza angelo make pizza,1,80.2241,0.3023,19.4736,2,1.775,95.9755,2.2495,2,3.6048,95.65,0.7452
PiLfiQYyDNgBaAvSL58cqg,Okonomi House Restaurant,cute spot overall great pricing food ordered beef okinomiyaki delicious great place quick bite eat desert ordered custard good,1,97.6025,2.2313,0.1662,2,0.7448,98.9127,0.3425,2,5.1256,93.4939,1.3805
2auigv5pF08RjJ8CL1dIVw,O&B Canteen,pretty good waiter kind enjoyed gnocchi lamb sauce tasty sister salad chick pea friters said great pretty cheap great restaurant pinch,1,99.9973,0.0002,0.0025,3,0.4421,0.215,99.3429,1,57.6362,37.3332,5.0306
RyDiwx4xD3Lx8sWHx1aFlQ,Smoque N' Bones,looking forward eating time cousin ordered sampler complaints ribs tender fall bone great texture wonderful char noteworthy item mac cheese year old white cheddar provided velvety smooth texture years ambiance service excellent stars indeed,1,98.4216,0.0175,1.5609,2,0.0999,51.7345,48.1656,1,89.8306,9.4741,0.6953
r-Vzn1yEA1IWjkvTdvUXDQ,Elephant & Castle,pretty nice bar full food menu bar drinks specials every night went monday different beers cocktails regularly priced pimm cup summery refreshing service good checked often vibe basic franchise pub nothing special overall go good special area,1,92.1407,7.255,0.6043,3,4.7204,4.4128,90.8668,1,86.9888,12.2856,0.7256
e41TP5cXZqSrz50xCBJqZw,Insomnia Restaurant & Lounge,impressed chicken n waffles healthy portions chicken tender juicy inside crispy outside waffles crisp slightly moistened maple syrup think would preferred finely shredded coleslaw however coleslaw provided interested welcome finishing addition would definitely,1,75.0371,0.126,24.8368,2,1.1801,98.7082,0.1117,1,84.0283,15.8221,0.1496
e41TP5cXZqSrz50xCBJqZw,Insomnia Restaurant & Lounge,impressed chicken n waffles healthy portions chicken tender juicy inside crispy outside waffles crisp slightly moistened maple syrup think would preferred finely shredded coleslaw however coleslaw provided interested welcome finishing addition would definitely,1,75.0371,0.126,24.8368,2,1.1801,98.7082,0.1117,1,79.3057,19.2702,1.4241
bDtsc7WTwEJZFuvjXy8wng,Bestellen,came dinner business trip toronto past week servers extremely friendly hipster enjoyed vibe tuesday evening bit quite played great old school music steak amazing perfectly cooked great seasoning outside super soft inside memorable thing crispy pig ears must could ate orders fight def back hopefully ps chocolate pudding cream top dessert perfect well left happy,1,99.7015,0.2845,0.014,2,0.3579,97.5787,2.0633,1,65.8143,33.005,1.1807
MS-hfug4QDXqb_Mws3qlzA,Grand Electric,second visit grand electric decided forgo standard gauc excellent last time around got chorizo brussels sprouts dish sweet overly oily baja fish cactus queso tacos measured last visit tacos scrapple although delicious gushing oil taco shells hand friend ask additional napkins much oil oozing pumpkin pudding dessert good general would stick guac tacos seems larger margin error dishes service much better last time guess depends personality,1,99.5113,0.0115,0.4772,3,0.7708,32.3478,66.8815,2,1.9489,80.1379,17.9133
joMyW9KcBEsHJxQuAMulaQ,Roll Play,think everything outdated place longer board game cafe instead beautiful bar would lit af weekend walking decided would definitely take future date swoon lights gorgeous perfect atmosphere soft slow music definitely date place however due forever alone came two buds drink dinner koreatown lot stairs worth booths tables bar large place would poppin filled empty went need anyone company ordered variety drinks personally sangria lychee martini enjoyed lot definitely sangria actually taste strong wine rather fruity lychee martini amazing probably chugged minute good service point always coming table check us even bring us water ask great place edward st would definitely stop sometime,1,49.0216,35.6203,15.3581,2,2.1607,87.5371,10.3023,2,39.3986,52.487,8.1144
iGEvDk6hsizigmXhDKs2Vg,Seven Lives Tacos Y Mariscos,felt pricy one taco dallas yeah delicious ordered first one menu board,1,63.2248,24.474,12.3012,2,13.4141,76.3551,10.2308,2,7.1527,92.6191,0.2282
r_BrIgzYcwo1NAuG9dLbpg,Pai Northern Thai Kitchen,unreal delicious best curry amazing food wait back chef best ever encountered toronto,1,99.3467,0.2356,0.4177,2,6.9299,75.979,17.091,1,93.2108,3.5485,3.2407
dp9haMgS5RZ6i1kQq_oS5A,Fran's Restaurant,pretty good bit pricy although waitress friendly found nice interior would better jukebox though,1,87.8737,10.8729,1.2534,1,75.5899,23.0344,1.3757,1,85.6129,12.4737,1.9134
am4hFy_A4FYe4QzDqk--2g,Havana Style,nicely decorated feels like cuba food good although little expensive service little slow many times close,3,21.227,14.2032,64.5698,2,11.0736,73.0829,15.8435,3,7.4513,8.7183,83.8304
pkxhsLgD1Ai_P0I3_NofbQ,Isabella's Boutique Restaurant,whole family loves place japanese comfort food unique delicious deserts yummy breakfast love curry omu rice matcha cloud cake everything really friendly owners,1,99.9643,0.0281,0.0076,2,9.2471,90.6811,0.0718,1,92.0136,7.7551,0.2312
DvXpWBz5_-hZQuvu-RnSwQ,The Food Shop,made order uber eats place arrived whole pizzas missing uber driver open go back ordered delivery via mercanti called phone know ended pizza ordering another place charged account mercanti guy saying problem telling going buy pizza place thanks via mercanti,1,85.3744,1.698,12.9275,1,54.3079,41.0612,4.6308,1,59.5585,17.1912,23.2503
KVpvE6pOPM9KMvak4HFsNg,Pizzeria Libretto,busy place went sunday night completely jammed still got table quickly impressed atmosphere decor drinks came coldest beers ever appetizer amazing risotto balls pizza fantastic cons tequila wtf also realized waiter never told us special day also offer us new side plates mains table next us aggressively arrogant couple looked like come appointment vidal sassoon wearing pretty much bow tie short tuxedo maybe look suave enough get extra touches according pretty dapper couple jokes xoxo tequila couple,1,77.3298,22.4782,0.192,1,70.5679,18.5231,10.909,1,58.9814,29.0982,11.9204
zb61eT_ChYctlCXcIqlW6Q,Me Va Me Kitchen Express,say hummus laffa bread coworker told recently opened joint couple past suburbs never really gave thought try went around dead lunch hour line practically door open concept kitchen see laffa bread made wait pretty unique pretty quick taking orders prepping food wait mins order hummus plate others got mushroom hummus chicken shawarma hummus grill lamb stick wrap lot seating back nice contemporary decor typical express lunch place complaint wish provided laffa bread amount hummus gave keep mind though express things menu online offered eg lamb burger,1,99.689,0.2163,0.0947,2,12.2269,81.8959,5.8772,1,85.9267,12.4319,1.6413
r_BrIgzYcwo1NAuG9dLbpg,Pai Northern Thai Kitchen,place first restaurant toronto good start pat tai really good fried rice favorite item pai enjoy thai food go place,1,99.5865,0.1939,0.2196,2,0.1524,99.2897,0.5579,1,77.3712,3.3153,19.3134
iGEvDk6hsizigmXhDKs2Vg,Seven Lives Tacos Y Mariscos,baja fish taco bomb best taco life expect able get seat place usually super packed chairs ish careful habenero sauce scooped spicy hell,1,99.9869,0.0021,0.011,2,45.0265,53.9535,1.02,2,39.8982,53.4947,6.6071
tUiJdFccD4DaEZOZS-IhmQ,Valdez,food portions small overpriced underwhelmed tacos meatballs guac cevice nothing special however mojitos delivious patio lovely back drink,1,99.5905,0.3898,0.0197,1,76.2084,20.7232,3.0684,1,50.3711,37.7183,11.9106
0JqPI6mv7xHloURlf0L4Mg,Thai On Yonge,authentic thai closed place cheap star quick meal place flavor might impressive ksr add chili sauce pretty much get similar meal ksr student discount another bonus lol,1,99.8515,0.0869,0.0617,2,1.6021,52.8217,45.5763,2,24.2887,65.9844,9.7269
npTomO2iJwilPgn8UOQqrA,Queen Margherita Pizza,great dinner la scala pulled pork phenomenal received excellent service micheal combined pizza friend appetizer create combo saved us bucks also threw extra dessert free,1,99.3514,0.6007,0.0479,3,0.8736,5.6448,93.4816,1,58.7842,31.9222,9.2936
N93EYZy9R0sdlEvubu94ig,Banh Mi Boys,best thing banh mi boys simple kimchi fries say kimchi fries get large box fries topped kimchi japanese mayo spicy pork flavor combinations delightfully nom nom yum add fun atmosphere pleasant staff yummy menu items banh mi boys pretty great,1,99.9861,0.0002,0.0137,2,0.4271,68.3261,31.2468,2,32.011,67.3632,0.6258
N93EYZy9R0sdlEvubu94ig,Banh Mi Boys,listened suggestions yelp disappointed friend ordered kim chi fries five spice pork belly sandwhich pork belly bao delicious packed flavours kim chi fries combination works surprisingly well someone adventurous still try good food good price,1,98.6813,1.1235,0.1952,2,1.56,87.4768,10.9632,1,74.7461,19.306,5.9478
rhyjGfqYlCJoi8Zeulg6QA,Kimchi Korea House,fav korean restaurant near eaton centre many choices bibimbap serve dark rice chicken bibimbap egg thought portion small first however found ratio ingredient perfect ended full like korean places chicken even larger rice appetizer great pulled small dishes hot stone bowl taste even better,1,99.379,0.3059,0.3151,2,0.2774,54.9098,44.8127,2,29.7035,66.5636,3.7329
EKnU3om0PXGdkWfGnTM9Zw,Rosebud,ass ass ass believe feel justified charging summerlicious menu less boring food mussel appetizer mussels bloated exploded kind boring tomato sauce main course boring salmon sitting top equally boring vegetable medley flavour anywhere wanted stab fork eye creme brule pretty good sure ever creme brule like date rhubarb cobbler pretty delicious atmosphere place equally uninspired liked painting dog cone collar though,1,85.3342,0.6773,13.9885,2,0.0254,92.6811,7.2935,2,15.534,82.5965,1.8695
cgoHLKJLsAK1ww0_ezNFnw,Trevor Kitchen & Bar,going trevor kitchen bar work drinks special occasion dinners past years yet unpleasant experience staff always cheerful positive always makes guests feel welcome whether cocktails dinner winterlicious service abysmal macaroni cheese always die steaks yet anything cooked perfection also pleasant innovative use seasonal ingredients turnip risotto anyone trevor kitchen bar gets five stars always call confirm reservations creative cocktail list friendly accommodating service mushrooms stairs,1,99.23,0.6567,0.1132,2,2.5945,92.7314,4.6741,1,42.2239,17.2142,40.5619
nOmR49imE4GtmwWVLkHS9A,Pancho y Emiliano,like place though experience limited pork tamale horchata hit spot nice surprise,1,89.1441,0.3834,10.4725,2,3.1836,94.6849,2.1315,1,46.4154,27.4623,26.1223
trKyIRyjKqVSZmcU0AnICQ,Pearl Diver,great place good atmosphere delicious menu well priced oysters make sure check daily special offer great deal,1,69.3743,30.1149,0.5109,1,85.0453,12.2335,2.7212,1,58.1433,36.3988,5.4579
MS-hfug4QDXqb_Mws3qlzA,Grand Electric,dinner four stars seated heated patio known feet would numb would passed know cold ice cubes drink still perfectly frozen,1,99.1857,0.317,0.4973,2,0.5677,94.2153,5.217,2,6.0372,93.6831,0.2797
r_BrIgzYcwo1NAuG9dLbpg,Pai Northern Thai Kitchen,getting take pai since fan loud chaotic atmosphere worked quite well green curry delicious khao soi still delicious pad thai unfortunately underwhelming expensive minimum worth order right stuff,1,98.3597,1.3141,0.3262,2,0.3589,90.7624,8.8786,2,24.9154,48.9665,26.1181
j0aiaJkrU-5VgbCsdx-txg,Chris Jerk Caribbean Bistro,ordered poutine turned disappointing looking forward gravy sickeningly sweet lacked savoury flavours compliment fries hard pressed resemblence spices gravy perhaps mistakened sugar salt day fries nothing special despite main part dish average basic could barely find meat fries meal could skipped,3,2.4121,0.2905,97.2974,3,0.0603,34.5697,65.3699,2,3.8747,78.4769,17.6484
oKZPgeCOxnVSxudYcn1OtQ,Cibo Wine Bar,reviewing cibo weekend brunch dinners well fresh pasta great stars brunch got brunch tickets groupon possibly worth full price groupon price really really good decent spread breakfast lunch type items pre made fresh though selection huge delicious going back fresh croissants nutella could ever want anyone,1,99.7732,0.0981,0.1288,2,0.6471,96.2166,3.1363,2,24.789,74.3312,0.8798
wNXw53wmePcf_V3rF18LUg,Grazie Ristorante,popular pasta place town love fact large menu selection definitely find favourite paste since place popular take reservation thus make sure go early weekends otherwise need wait door food pasta always great love deep fried calamari steamed mussels well however big fan dessert price similar restaurants pricey always ordered thing menu maybe try something different next time,1,97.8224,1.6624,0.5152,2,3.1975,65.5111,31.2914,2,11.1946,74.6956,14.1098
AercPW1B2YVNK3UsiPDkTg,Nota Bene,thankfully discovered restaurant toronto months back first trip toronto town nights five nights dined three times time ordered something different tip completely satisfied result mention bar staff knowledgeable attentive dining time bartenders conversed whenever chance felt like table two others nothing negative say restaurant food employees thankfully back toronto days went last night disappointed sure another time two,1,42.7422,30.5542,26.7036,2,0.8779,67.189,31.9331,1,54.8676,24.9362,20.1962
